sample_id,st,zp,alpha_z,beta_z,alpha_m,m_max,delta_m,m_min,lambda_peak,mu_m,sigma_m,beta_q
pop05221_sample00002,4096,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00003,6144,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00004,8192,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00005,10240,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00006,12288,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00007,14336,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00008,16384,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00009,18432,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00010,20480,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00011,22528,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00012,24576,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00013,26624,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00014,28672,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00015,30720,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00016,32768,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00017,34816,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00018,36864,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00019,38912,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00020,40960,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00021,43008,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05221_sample00022,45056,1.874308665,2.888537003,2.221242915,3.469441658,95.0989206,4.864334586,9.652496994,0.024193147,34.26626886,3.579350309,-2.970470074
pop05222_sample00000,0,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00001,2048,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00002,4096,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00003,6144,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00004,8192,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00005,10240,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00006,12288,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00007,14336,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00008,16384,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00009,18432,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00010,20480,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00011,22528,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00012,24576,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00013,26624,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00014,28672,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00015,30720,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00016,32768,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00017,34816,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00018,36864,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00019,38912,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00020,40960,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00021,43008,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05222_sample00022,45056,1.568020052,3.347969922,2.142905319,3.49636231,37.6752497,9.721776875,6.490331693,0.029716215,34.94811936,3.549054887,4.423295472
pop05223_sample00000,0,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00001,2048,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00002,4096,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00003,6144,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00004,8192,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00005,10240,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00006,12288,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00007,14336,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00008,16384,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00009,18432,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00010,20480,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00011,22528,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00012,24576,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00013,26624,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00014,28672,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00015,30720,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00016,32768,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00017,34816,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00018,36864,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00019,38912,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00020,40960,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00021,43008,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05223_sample00022,45056,1.75479729,3.067804066,2.130133443,3.479596743,82.89890875,7.968123616,6.833527298,0.045084937,34.06000544,3.574314638,-3.245949682
pop05224_sample00000,0,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00001,2048,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00002,4096,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00003,6144,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00004,8192,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00005,10240,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00006,12288,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00007,14336,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00008,16384,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00009,18432,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00010,20480,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00011,22528,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00012,24576,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00013,26624,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00014,28672,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00015,30720,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00016,32768,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00017,34816,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00018,36864,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00019,38912,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00020,40960,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00021,43008,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05224_sample00022,45056,1.799983018,3.000025473,2.154919205,3.002970878,63.45496475,4.013653883,8.263163672,0.054453205,33.63234037,3.531622771,-3.02584997
pop05225_sample00000,0,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00001,2048,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00002,4096,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00003,6144,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00004,8192,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00005,10240,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00006,12288,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00007,14336,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00008,16384,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00009,18432,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00010,20480,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00011,22528,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00012,24576,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00013,26624,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00014,28672,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00015,30720,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
pop05225_sample00016,32768,1.457391844,3.513912234,2.242594621,3.023854171,97.7936044,3.812718229,2.649813269,0.059704896,34.89047714,3.561214015,-4.875918224
